ScheduleKey,TeamId,PTS,Q1,Q2,Q3,Q4,OT1,OT2,OT3,OT4,F2GM,F2GA,F3GM,F3GA,FTM,FTA,OR,DR,TR,AS,TO,ST,BS,F,PtsBiggestLead,PtsInPaint,PtsFastBreak,PtsSecondChance,PtsFromTurnover,BiggestScoringRun,LeadChanges,TimesTied
4170,702,75,19,13,22,21,0,0,0,0,26,56,3,10,14,19,12,27,39,26,5,9,4,9,26,36,20,12,22,14-0(48-32),3,1
4170,720,53,9,14,11,19,0,0,0,0,14,38,6,23,7,8,14,28,42,19,18,3,2,19,3,24,4,10,2,6-0(24-17),3,1
4733,745,79,29,14,21,15,0,0,0,0,26,52,5,24,12,22,14,30,44,17,15,8,3,17,10,42,12,16,10,12-0(12-4),1,1
4733,714,89,23,22,18,26,0,0,0,0,31,56,7,24,6,11,12,33,45,25,12,11,1,19,14,52,19,13,21,11-0(32-36),1,1
4734,745,85,27,13,20,25,0,0,0,0,19,39,9,32,20,26,13,22,35,21,14,9,2,26,8,32,11,14,16,7-0(12-4),0,1
4734,714,102,19,23,21,39,0,0,0,0,23,37,10,26,26,37,11,31,42,20,15,5,4,23,18,40,10,18,18,6-0(32-32),0,1
4768,717,96,33,20,20,23,0,0,0,0,25,45,9,18,19,25,8,36,44,21,16,13,4,16,38,40,17,10,27,10-0(33-14),0,0
4768,714,62,14,15,19,14,0,0,0,0,21,48,5,26,5,6,11,23,34,13,18,10,2,22,0,38,6,14,11,7-0(33-21),0,0
4698,714,92,26,19,25,22,0,0,0,0,26,43,10,29,10,17,16,34,50,22,17,9,2,23,46,42,10,18,24,14-0(20-4),0,0
4698,715,52,8,13,12,19,0,0,0,0,13,38,3,19,17,28,14,23,37,16,24,11,2,18,0,24,14,6,19,6-0(68-33),0,0
4745,710,65,14,10,22,19,0,0,0,0,10,32,12,26,9,17,4,34,38,15,16,7,2,16,1,14,6,2,11,8-0(29-33),1,0
4745,715,70,22,11,20,17,0,0,0,0,16,37,10,31,8,16,11,32,43,18,12,5,2,18,13,28,6,12,14,7-0(53-60),1,0
4746,710,55,11,11,17,16,0,0,0,0,14,41,5,27,12,16,13,29,42,13,15,11,1,18,4,22,9,10,18,9-0(41-37),1,1
4746,715,64,13,15,9,27,0,0,0,0,12,32,9,29,13,13,11,35,46,17,18,5,5,16,10,18,6,7,12,7-0(48-54),1,1
4739,722,75,16,25,17,17,0,0,0,0,20,41,9,23,8,11,9,36,45,17,18,8,0,19,21,16,6,9,13,9-0(29-12),0,0
4739,715,67,8,13,25,21,0,0,0,0,22,40,4,33,11,12,12,26,38,17,10,9,1,15,0,30,11,7,16,9-0(44-32),0,0
4697,714,82,17,18,24,23,0,0,0,0,20,44,8,26,18,27,13,29,42,23,12,9,4,17,6,32,6,17,20,11-0(51-53),0,2
4697,715,77,26,21,15,15,0,0,0,0,21,38,10,26,5,7,5,31,36,21,18,6,5,18,17,36,10,1,11,8-0(5-13),0,2
4740,722,79,21,13,18,27,0,0,0,0,25,42,4,23,17,18,9,33,42,21,15,6,0,15,12,42,6,10,10,12-0(69-64),0,3
4740,715,67,15,19,21,12,0,0,0,0,13,29,9,30,14,18,5,26,31,20,15,10,2,20,7,24,12,6,22,10-0(23-25),0,3
4796,714,80,14,25,20,21,0,0,0,0,29,47,3,17,13,20,13,33,46,24,17,10,3,18,12,50,15,11,26,12-0(57-51),0,0
4796,715,68,25,20,10,13,0,0,0,0,9,20,12,43,14,20,9,20,29,18,16,10,4,19,13,10,5,6,9,7-0(2-10),0,0
4797,714,63,9,12,25,17,0,0,0,0,17,42,7,27,8,13,13,30,43,23,13,8,0,15,5,34,8,4,17,7-0(39-34),0,1
4797,715,65,6,18,20,21,0,0,0,0,15,37,10,27,5,8,10,34,44,19,16,8,1,13,6,22,7,8,16,9-0(12-17),0,1
4775,692,69,19,8,21,21,0,0,0,0,18,39,7,19,12,17,6,32,38,17,11,5,1,15,19,24,9,9,13,8-0(43-30),0,0
4775,719,51,12,9,13,17,0,0,0,0,19,47,3,22,4,7,14,29,43,13,12,3,2,15,0,30,4,13,11,5-0(30-26),0,0
4703,718,74,15,15,27,17,0,0,0,0,21,33,8,25,8,14,8,24,32,19,17,7,0,20,7,38,9,3,13,6-0(34-31),0,1
4703,719,72,19,12,23,18,0,0,0,0,18,39,8,17,12,20,7,26,33,17,15,8,1,18,6,28,7,9,16,7-0(3-7),0,1
4761,724,81,25,17,26,13,0,0,0,0,25,46,5,19,16,16,8,32,40,21,13,3,3,16,5,36,8,7,10,12-0(54-49),4,5
4761,719,92,27,19,23,23,0,0,0,0,24,55,10,22,14,16,12,27,39,24,5,8,1,16,11,32,16,12,20,11-0(81-92),4,5
4774,692,78,15,20,23,20,0,0,0,0,20,45,8,20,14,15,4,34,38,20,10,10,6,7,18,32,11,6,14,10-0(27-24),1,0
4774,719,62,19,11,17,15,0,0,0,0,25,53,3,17,3,4,9,31,40,20,13,4,2,14,7,36,6,6,2,6-0(3-6),1,0
4771,723,74,25,15,20,14,0,0,0,0,23,45,5,23,13,20,8,45,53,16,15,5,3,13,15,42,14,12,8,11-0(11-0),0,0
4771,719,64,16,18,18,12,0,0,0,0,20,62,6,21,6,10,13,33,46,17,8,9,2,21,0,34,7,11,16,5-0(11-5),0,0
4762,724,101,27,21,34,19,0,0,0,0,28,44,8,15,21,25,7,32,39,27,12,8,0,12,33,46,15,11,20,14-0(14-0),0,0
4762,719,70,11,26,18,15,0,0,0,0,21,48,6,20,10,10,7,18,25,22,14,5,0,19,0,34,6,7,14,6-0(53-45),0,0
4704,718,72,24,17,12,19,0,0,0,0,23,41,5,21,11,20,4,37,41,21,9,6,2,14,17,44,12,8,9,14-0(58-48),0,0
4704,719,62,13,18,17,14,0,0,0,0,18,53,6,18,8,9,11,34,45,15,9,4,1,18,4,28,6,4,7,10-0(42-43),0,0
4184,699,90,24,21,24,21,0,0,0,0,17,29,12,22,20,27,6,22,28,28,14,4,3,17,11,28,16,11,13,6-0(27-22),8,3
4184,696,84,22,19,25,18,0,0,0,0,33,55,3,15,9,13,14,23,37,22,9,7,2,24,3,54,7,20,17,8-0(14-16),8,3
4219,728,82,20,18,27,17,0,0,0,0,24,48,9,24,7,8,13,31,44,24,11,9,1,21,18,46,11,13,10,9-0(47-35),1,4
4219,696,66,20,12,19,15,0,0,0,0,22,41,3,19,13,18,6,25,31,16,13,8,3,9,4,40,12,6,7,8-0(20-24),1,4
4190,727,69,25,8,20,16,0,0,0,0,17,32,8,30,11,14,10,21,31,21,13,10,4,19,9,22,4,5,10,7-0(46-47),1,0
4190,696,73,21,17,15,20,0,0,0,0,16,39,8,20,17,20,15,27,42,17,17,9,0,16,8,24,12,18,19,9-0(33-41),1,0
4183,699,91,20,18,28,25,0,0,0,0,21,38,12,23,13,21,7,19,26,22,10,10,3,18,7,38,16,5,16,8-0(60-56),0,0
4183,696,90,26,22,13,29,0,0,0,0,26,49,8,17,14,19,13,24,37,22,14,6,0,19,12,44,11,13,13,7-0(3-14),0,0
4784,722,85,21,28,16,20,0,0,0,0,25,43,9,18,8,12,5,36,41,25,12,6,2,13,18,40,3,9,6,15-0(17-9),0,1
4784,752,69,19,15,21,14,0,0,0,0,15,38,11,34,6,6,9,24,33,21,8,9,2,15,7,24,9,18,13,8-0(21-19),0,1
4785,722,73,23,18,17,15,0,0,0,0,17,33,10,26,9,17,8,25,33,15,11,3,0,15,14,26,3,5,13,9-0(15-4),0,0
4785,752,78,14,24,22,18,0,0,0,0,18,32,12,28,6,12,8,25,33,19,11,7,0,16,10,18,7,8,12,7-0(41-42),0,0
4694,712,100,25,29,23,23,0,0,0,0,29,50,7,24,21,26,13,28,41,26,9,7,2,14,33,54,18,20,21,12-0(93-60),0,0
4694,752,71,13,12,24,22,0,0,0,0,19,40,8,23,9,16,10,25,35,19,17,6,1,25,0,32,14,13,11,11-0(56-36),0,0
4769,721,88,25,11,25,27,0,0,0,0,19,37,9,30,23,30,19,25,44,19,9,4,2,16,11,38,6,22,10,10-0(52-50),2,2
4769,752,82,21,25,16,20,0,0,0,0,27,44,7,28,7,7,12,23,35,23,9,6,0,22,11,44,10,10,8,9-0(27-33),2,2
4693,712,86,23,26,29,8,0,0,0,0,22,42,13,25,3,5,5,26,31,30,10,6,5,11,32,38,6,4,16,15-0(52-25),2,0
4693,752,74,10,15,25,24,0,0,0,0,21,42,8,23,8,13,11,28,39,23,13,4,4,15,1,40,22,12,4,9-0(78-59),2,0
4718,714,90,26,28,16,20,0,0,0,0,27,48,10,22,6,10,13,29,42,24,17,9,2,19,21,50,10,18,13,9-0(9-0),0,0
4718,752,80,11,24,25,20,0,0,0,0,25,53,7,17,9,17,13,23,36,22,13,12,2,12,0,44,9,12,18,9-0(70-66),0,0
4717,714,81,12,22,22,25,0,0,0,0,31,54,1,20,16,24,16,41,57,20,17,7,3,17,8,52,9,16,13,13-0(37-41),5,2
4717,752,74,22,19,14,19,0,0,0,0,17,39,9,32,13,18,7,27,34,18,12,10,0,23,18,30,14,2,21,12-0(8-19),5,2
4691,710,90,22,21,23,24,0,0,0,0,29,53,8,20,8,11,10,28,38,25,11,5,5,27,5,40,8,10,13,11-0(60-55),1,3
4691,711,92,25,21,26,20,0,0,0,0,26,44,5,25,25,33,13,26,39,22,12,6,2,16,8,46,20,17,14,9-0(7-14),1,3
4763,708,74,16,12,26,20,0,0,0,0,21,56,6,14,14,21,15,19,34,19,16,10,1,22,2,36,14,17,18,7-0(38-48),3,0
4763,711,91,20,26,14,31,0,0,0,0,25,51,7,18,20,28,20,27,47,16,17,10,4,21,20,48,17,22,20,8-0(4-11),3,0
4805,752,86,18,18,20,30,0,0,0,0,22,41,6,17,24,31,6,31,37,19,21,7,0,29,8,36,11,6,16,6-0(18-10),0,0
4805,711,95,12,31,28,24,0,0,0,0,20,43,7,24,34,48,14,26,40,24,13,16,4,23,16,34,34,16,29,11-0(34-41),0,0
4727,692,82,15,24,21,22,0,0,0,0,22,43,8,15,14,19,9,25,34,27,15,4,3,22,15,32,13,9,20,10-0(30-19),1,2
4727,711,73,15,18,15,25,0,0,0,0,18,40,7,22,16,22,15,21,36,15,16,6,4,21,3,30,6,14,23,7-0(9-12),1,2
4692,710,85,24,17,23,21,0,0,0,0,23,44,7,19,18,22,9,28,37,22,18,14,4,19,15,36,17,10,20,9-0(18-9),4,2
4692,711,73,17,20,19,17,0,0,0,0,18,35,8,35,13,18,16,24,40,16,21,10,1,21,1,30,20,18,16,8-0(18-17),4,2
4728,692,65,15,14,20,16,0,0,0,0,21,50,4,15,11,15,17,24,41,18,9,7,0,24,6,34,8,17,13,9-0(22-18),4,3
4728,711,67,18,10,20,19,0,0,0,0,17,36,6,24,15,25,19,24,43,8,12,5,5,19,8,30,5,23,14,8-0(13-18),4,3
4804,752,88,19,16,32,21,0,0,0,0,29,50,6,17,12,17,9,28,37,27,14,4,3,20,8,48,12,13,13,8-0(19-11),0,2
4804,711,87,11,27,27,22,0,0,0,0,21,41,11,33,12,19,15,25,40,27,12,7,0,15,10,40,17,3,13,10-0(47-57),0,2
4238,700,60,8,18,20,14,0,0,0,0,12,36,8,18,12,17,14,24,38,20,16,4,4,13,0,22,2,11,8,7-0(60-69),0,0
4238,702,69,21,19,19,10,0,0,0,0,17,43,8,20,11,12,14,22,36,21,9,10,4,19,20,28,9,11,16,8-0(5-21),0,0
4205,695,55,15,9,19,12,0,0,0,0,18,35,2,21,13,19,9,30,39,13,17,5,2,15,8,34,6,11,6,11-0(43-50),0,0
4205,702,77,14,18,18,27,0,0,0,0,22,50,9,21,6,12,13,32,45,15,7,9,1,20,22,26,5,13,25,11-0(18-27),0,0
4237,700,82,21,15,17,29,0,0,0,0,31,49,3,19,11,14,12,30,42,29,11,4,3,11,11,52,16,19,9,11-0(24-21),1,1
4237,702,77,21,17,21,18,0,0,0,0,24,50,7,19,8,13,10,22,32,23,8,7,2,17,8,38,24,6,15,14-0(6-14),1,1
4204,695,78,18,15,26,19,0,0,0,0,23,29,6,26,14,22,8,30,38,22,17,8,0,13,13,44,13,9,21,9-0(21-18),0,2
4204,702,68,18,15,16,19,0,0,0,0,21,45,7,19,5,10,9,23,32,21,16,7,1,26,7,32,8,5,24,13-0(6-13),0,2
4189,726,83,24,16,23,20,0,0,0,0,22,42,4,25,27,32,18,23,41,21,10,11,4,18,22,36,12,17,22,8-0(22-11),0,1
4189,702,76,14,14,24,24,0,0,0,0,28,52,4,11,8,19,14,24,38,21,18,6,4,23,0,54,12,13,7,5-0(54-37),0,1
4165,720,58,12,16,16,14,0,0,0,0,19,38,6,21,2,4,8,25,33,15,22,12,0,12,0,30,8,11,20,11-0(55-65),0,0
4165,729,72,18,22,19,13,0,0,0,0,21,39,8,22,6,8,8,25,33,24,16,9,4,9,21,36,19,5,24,7-0(6-16),0,0
4211,698,78,10,13,27,28,0,0,0,0,15,39,10,37,18,21,18,26,44,17,11,6,1,20,4,28,6,24,10,7-0(37-44),1,2
4211,729,83,19,19,17,28,0,0,0,0,25,42,7,22,12,20,8,32,40,20,10,7,0,15,17,38,6,6,10,10-0(10-22),1,2
4210,698,83,12,22,25,24,0,0,0,0,17,41,14,32,7,7,14,33,47,20,15,9,3,16,20,26,5,10,12,18-0(77-60),0,1
4210,729,67,23,12,23,9,0,0,0,0,21,43,6,29,7,15,13,27,40,17,11,9,4,13,13,36,11,7,11,9-0(7-18),0,1
4195,701,83,23,16,18,26,0,0,0,0,26,43,3,21,22,25,10,28,38,18,12,11,1,15,10,38,23,7,27,16-0(83-73),0,3
4195,729,73,18,21,30,4,0,0,0,0,17,34,11,29,6,9,8,25,33,20,20,9,5,24,16,28,14,2,17,9-0(34-39),0,3
4222,700,73,7,25,19,22,0,0,0,0,21,50,8,19,7,12,10,29,39,22,15,14,4,19,1,36,22,9,18,15-0(28-32),0,1
4222,729,79,27,11,21,20,0,0,0,0,19,37,9,29,14,23,14,32,46,17,18,10,6,16,20,28,7,15,12,10-0(2-12),0,1
4166,720,63,26,15,10,12,0,0,0,0,17,39,8,23,5,8,9,25,34,22,19,9,2,18,7,30,6,11,14,5-0(8-3),0,1
4166,729,66,22,17,16,11,0,0,0,0,19,38,6,18,10,21,10,27,37,18,16,8,6,12,7,34,12,12,19,5-0(24-22),0,1
4186,700,90,22,11,28,14,15,0,0,0,32,54,4,14,14,25,5,37,42,24,9,7,7,17,13,52,28,6,19,11-0(20-12),4,1
4186,701,85,18,14,16,27,10,0,0,0,22,47,9,35,14,16,15,32,47,19,10,5,1,22,3,40,4,21,11,10-0(63-61),4,1
4220,698,76,24,14,18,20,0,0,0,0,13,30,14,36,8,11,9,27,36,24,8,7,2,15,11,14,8,8,16,10-0(38-33),0,3
4220,701,78,15,21,19,23,0,0,0,0,20,44,12,28,2,5,15,29,44,16,12,5,4,17,5,30,6,12,7,12-0(43-48),0,3
4243,703,72,17,14,24,17,0,0,0,0,22,49,7,18,7,8,9,22,31,21,8,4,1,13,9,34,5,7,5,10-0(10-4),1,2
4243,706,73,12,21,19,21,0,0,0,0,22,38,6,22,11,15,12,28,40,15,11,5,4,13,5,36,9,13,11,12-0(28-33),1,2
4244,703,79,18,19,21,21,0,0,0,0,24,43,5,18,16,21,9,27,36,14,5,5,5,20,10,40,5,11,12,9-0(79-69),0,2
4244,706,71,23,10,26,12,0,0,0,0,15,38,9,21,14,18,9,25,34,16,8,3,0,21,8,24,5,5,9,7-0(18-26),0,2
4835,713,81,19,26,19,17,0,0,0,0,17,34,12,22,11,19,9,26,35,24,11,2,3,20,14,22,6,8,8,10-0(55-41),1,1
4835,717,80,21,20,14,25,0,0,0,0,22,45,7,22,15,18,12,21,33,23,6,8,5,18,6,42,9,12,14,7-0(72-69),1,1
4834,713,96,12,29,25,30,0,0,0,0,30,47,5,17,21,28,12,27,39,20,15,12,2,19,18,50,25,15,24,9-0(21-21),0,0
4834,717,78,21,18,18,21,0,0,0,0,19,37,9,24,13,19,8,18,26,23,19,8,2,22,9,34,3,12,16,6-0(59-53),0,0
4256,728,89,29,20,20,20,0,0,0,0,27,46,4,9,23,26,8,25,33,17,14,4,2,13,15,44,12,14,13,12-0(29-20),4,2
4256,726,91,20,18,27,26,0,0,0,0,25,46,13,31,2,3,14,18,32,21,7,10,2,25,3,40,19,22,17,7-0(74-72),4,2
4255,728,85,25,24,20,16,0,0,0,0,33,55,2,8,13,21,10,23,33,20,15,5,2,17,4,58,12,14,6,9-0(66-80),3,6
4255,726,104,27,33,27,17,0,0,0,0,28,43,11,29,15,20,10,23,33,29,7,9,3,16,23,52,18,19,19,10-0(57-80),3,6
4846,745,87,23,17,19,28,0,0,0,0,26,49,6,20,17,21,11,26,37,23,8,8,3,17,10,46,16,11,17,12-0(82-79),2,4
4846,723,86,20,23,26,17,0,0,0,0,24,47,9,24,11,14,13,26,39,19,11,4,1,15,17,48,2,8,15,11-0(38-43),2,4
4814,745,98,22,24,26,26,0,0,0,0,29,53,7,19,19,27,15,30,45,31,9,6,3,16,20,44,27,19,14,11-0(72-58),4,1
4814,712,82,26,17,15,24,0,0,0,0,23,38,9,29,9,12,5,25,30,20,12,6,4,24,9,40,10,4,10,6-0(13-14),4,1
4815,745,95,27,10,23,20,15,0,0,0,30,53,8,24,11,16,12,27,39,26,17,9,2,28,12,46,21,19,22,11-0(62-59),0,1
4815,712,100,19,25,15,21,20,0,0,0,22,35,10,34,26,33,12,30,42,25,15,9,2,20,9,38,26,11,20,10-0(33-38),0,1
4826,692,85,11,19,25,30,0,0,0,0,23,39,8,24,15,22,8,29,37,19,13,13,4,19,16,36,20,4,18,8-0(44-32),4,2
4826,745,76,17,13,15,31,0,0,0,0,18,45,11,26,7,14,15,27,42,22,17,9,2,22,7,26,6,12,9,9-0(11-17),4,2
4827,692,77,20,9,22,26,0,0,0,0,17,31,6,23,25,28,8,22,30,17,13,10,4,23,5,30,5,8,7,6-0(57-53),5,5
4827,745,73,20,15,16,22,0,0,0,0,22,53,6,18,11,22,24,24,48,15,14,8,3,25,8,40,11,23,15,7-0(27-35),5,5
4273,700,78,27,20,19,12,0,0,0,0,26,47,5,15,11,16,10,27,37,21,11,7,6,12,21,44,14,9,11,12-0(43-27),2,1
4273,694,66,19,13,20,14,0,0,0,0,19,50,5,18,13,14,17,23,40,18,15,9,1,15,2,24,13,18,12,6-0(66-54),2,1
4274,700,88,14,21,25,28,0,0,0,0,24,46,9,20,13,17,14,30,44,27,16,6,4,11,12,44,11,11,10,11-0(29-32),0,1
4274,694,78,27,17,18,16,0,0,0,0,18,51,10,23,12,13,14,21,35,23,12,10,3,15,15,28,15,15,28,15-0(2-15),0,1
4245,704,81,23,11,28,19,0,0,0,0,22,43,11,23,4,5,11,21,32,21,14,6,5,16,14,26,3,15,15,14-0(14-0),0,0
4245,699,82,19,19,28,16,0,0,0,0,28,47,5,15,11,14,10,21,31,23,12,10,1,11,7,46,8,8,12,8-0(51-57),0,0
4246,704,88,19,20,24,25,0,0,0,0,25,49,8,20,14,16,12,31,43,16,9,9,5,21,31,40,25,18,13,16-0(86-55),3,1
4246,699,61,13,12,26,10,0,0,0,0,17,46,3,17,18,20,13,24,37,14,15,7,5,19,3,18,10,8,11,10-0(54-47),3,1
4838,715,85,17,25,19,24,0,0,0,0,20,41,12,29,9,13,12,31,43,24,13,8,5,30,22,30,18,13,22,11-0(72-52),0,1
4838,724,66,14,13,25,14,0,0,0,0,8,23,8,27,26,38,9,29,38,18,15,4,1,16,3,12,5,4,20,9-0(57-48),0,1
4811,711,80,18,16,17,29,0,0,0,0,20,39,8,25,16,22,11,18,29,22,14,8,4,19,1,36,10,13,22,10-0(56-70),0,1
4811,724,94,19,28,23,24,0,0,0,0,27,54,9,17,13,16,16,28,44,28,14,8,1,20,26,40,15,11,16,13-0(40-64),0,1
4810,711,96,24,31,17,24,0,0,0,0,22,50,10,21,22,31,17,30,47,27,10,6,6,23,34,36,16,20,18,16-0(34-17),1,3
4810,724,66,17,10,17,22,0,0,0,0,23,58,1,14,17,17,18,22,40,8,13,5,2,24,3,38,7,14,18,8-0(78-52),1,3
4839,715,63,16,10,18,19,0,0,0,0,15,31,10,32,3,9,9,24,33,14,18,8,3,29,6,24,5,7,6,9-0(19-13),6,1
4839,724,78,13,16,27,22,0,0,0,0,15,29,9,26,21,28,9,32,41,21,14,8,1,13,16,20,6,5,21,12-0(38-54),6,1
4821,719,76,24,16,23,13,0,0,0,0,18,44,8,21,16,19,10,26,36,19,14,5,0,15,14,26,0,17,10,9-0(11-4),0,2
4821,721,89,14,22,23,30,0,0,0,0,29,42,5,23,16,18,4,28,32,20,9,7,5,18,13,42,15,7,18,13-0(73-81),0,2
4833,712,78,20,23,15,20,0,0,0,0,20,35,6,17,20,24,5,25,30,24,18,4,3,16,20,34,5,6,28,8-0(10-3),1,1
4833,721,80,12,12,21,35,0,0,0,0,23,42,8,28,10,15,15,22,37,17,16,9,2,21,4,44,19,14,26,6-0(56-43),1,1
4820,719,88,20,32,19,17,0,0,0,0,25,47,9,20,11,14,8,27,35,27,10,2,3,16,0,30,4,15,4,8-0(32-39),0,0
4820,721,109,35,27,29,18,0,0,0,0,31,54,11,23,14,19,11,25,36,36,2,7,4,13,27,54,13,12,12,12-0(7-29),0,0
4832,712,86,15,24,14,22,11,0,0,0,24,56,11,21,5,7,14,21,35,28,15,12,0,18,11,36,17,12,29,7-0(22-20),0,5
4832,721,88,20,13,21,21,13,0,0,0,22,34,8,28,20,25,11,26,37,25,19,5,1,11,5,18,21,12,13,9-0(49-49),0,5
4828,710,86,21,19,23,23,0,0,0,0,27,49,9,27,5,5,7,24,31,22,7,8,1,19,5,32,5,2,16,11-0(61-60),6,2
4828,722,95,19,23,22,31,0,0,0,0,28,39,8,24,15,24,7,33,40,29,12,0,0,10,10,48,12,6,9,8-0(40-46),6,2
4829,710,90,21,13,21,35,0,0,0,0,20,39,13,32,11,13,9,24,33,20,5,4,6,21,9,28,2,11,7,7-0(57-52),12,3
4829,722,86,18,18,16,34,0,0,0,0,24,49,7,20,17,24,17,29,46,18,9,3,3,15,5,36,13,15,3,7-0(34-39),12,3
4265,727,97,25,20,28,24,0,0,0,0,21,33,14,31,13,18,6,30,36,30,10,5,4,12,23,36,15,7,15,10-0(22-12),0,3
4265,697,80,17,25,19,19,0,0,0,0,15,39,14,29,8,9,9,25,34,21,11,6,0,16,4,28,9,6,17,9-0(35-32),0,3
4266,727,81,12,27,23,19,0,0,0,0,14,27,14,27,11,17,5,22,27,21,12,4,3,15,7,18,2,6,15,9-0(71-64),1,0
4266,697,79,19,23,20,17,0,0,0,0,23,38,8,21,9,11,7,25,32,19,10,8,3,21,11,26,3,13,18,8-0(6-17),1,0
4276,720,81,23,15,26,17,0,0,0,0,21,46,8,22,15,18,13,22,35,21,7,8,4,20,14,40,4,18,6,9-0(64-51),0,0
4276,728,76,14,21,18,23,0,0,0,0,27,53,4,17,10,13,15,27,42,19,13,5,4,20,1,42,6,18,12,8-0(38-35),0,0
4275,720,81,12,19,27,23,0,0,0,0,19,42,12,32,7,9,16,27,43,20,9,5,1,18,6,32,7,22,10,7-0(35-37),0,1
4275,728,77,17,20,24,16,0,0,0,0,23,46,7,28,10,12,17,27,44,9,10,6,2,12,14,44,5,23,9,11-0(10-17),0,1
4819,718,97,24,17,24,17,15,0,0,0,28,50,6,18,23,32,8,33,41,24,9,8,1,21,12,50,12,8,13,11-0(73-61),1,1
4819,710,85,23,16,22,21,3,0,0,0,23,40,10,29,9,18,8,29,37,19,14,3,1,22,7,32,4,7,3,7-0(74-70),1,1
4818,718,73,20,19,16,18,0,0,0,0,19,41,8,25,11,16,14,33,47,23,14,3,3,13,20,28,10,12,7,10-0(53-41),2,1
4818,710,66,17,18,11,20,0,0,0,0,23,48,4,22,8,8,9,23,32,20,8,7,3,16,2,30,4,11,18,8-0(73-66),2,1
4247,694,72,26,13,13,20,0,0,0,0,23,51,5,24,11,16,16,22,38,22,9,12,1,19,6,32,17,10,22,11-0(33-27),8,4
4247,698,85,27,18,19,21,0,0,0,0,20,35,9,18,18,24,5,31,36,23,14,3,3,16,17,26,2,2,13,8-0(41-53),8,4
4248,694,79,24,22,17,16,0,0,0,0,22,38,7,25,14,17,10,27,37,18,10,10,7,16,23,28,13,12,27,10-0(49-29),3,0
4248,698,58,16,13,20,9,0,0,0,0,15,29,7,24,7,16,7,25,32,10,17,5,1,14,2,24,0,8,12,8-0(51-42),3,0
4241,702,82,18,25,15,24,0,0,0,0,23,42,4,19,24,32,17,25,42,17,13,6,7,18,9,38,17,18,22,14-0(82-73),0,0
4241,693,73,23,17,16,17,0,0,0,0,16,34,9,30,14,19,14,20,34,19,13,6,5,24,13,28,8,17,17,7-0(0-7),0,0
4242,702,76,13,17,20,26,0,0,0,0,21,39,5,15,19,29,12,16,28,16,18,13,0,26,0,36,9,12,26,7-0(47-57),0,2
4242,693,80,25,12,25,18,0,0,0,0,25,38,3,11,21,31,11,20,31,17,24,11,1,24,18,44,13,13,20,7-0(6-13),0,2
4271,699,78,22,18,23,15,0,0,0,0,26,44,5,10,11,14,6,23,29,26,21,2,4,16,5,40,6,10,3,6-0(20-15),3,2
4271,693,100,22,29,21,28,0,0,0,0,24,41,14,31,10,16,13,19,32,24,7,16,1,19,23,30,17,20,26,9-0(22-27),3,2
4272,699,58,11,12,19,16,0,0,0,0,14,33,5,10,15,25,8,24,32,12,29,3,1,18,1,24,2,11,8,7-0(52-90),0,1
4272,693,98,29,21,30,18,0,0,0,0,23,35,14,30,10,16,6,21,27,23,12,20,3,23,46,36,19,2,46,15-0(1-15),0,1
4817,717,77,22,17,13,25,0,0,0,0,19,46,7,21,18,22,11,25,36,11,14,5,3,23,6,26,7,9,20,7-0(9-7),1,3
4817,716,86,19,20,14,33,0,0,0,0,13,28,13,31,21,28,8,31,39,23,13,5,4,23,11,22,14,6,6,8-0(29-32),1,3
4842,752,68,13,22,12,21,0,0,0,0,19,44,5,19,15,23,6,22,28,13,12,10,0,21,2,26,7,4,12,8-0(28-38),3,0
4842,716,105,23,24,37,21,0,0,0,0,24,33,13,28,18,21,2,37,39,29,12,7,5,23,37,42,18,0,21,13-0(5-16),3,0
4816,717,70,11,18,22,19,0,0,0,0,21,42,2,12,22,27,8,39,47,17,18,7,3,17,9,30,8,9,15,10-0(43-37),0,1
4816,716,65,15,18,12,20,0,0,0,0,12,33,10,37,11,15,10,26,36,20,9,9,4,25,10,24,12,11,14,7-0(5-13),0,1
4843,752,50,9,18,8,15,0,0,0,0,18,43,4,17,2,2,8,29,37,11,20,6,1,21,2,28,4,8,6,6-0(22-25),1,1
4843,716,71,20,11,14,26,0,0,0,0,13,28,10,29,15,21,7,29,36,19,14,10,3,14,23,20,5,10,17,7-0(9-20),1,1
4263,726,83,17,19,27,20,0,0,0,0,24,44,6,26,17,22,12,31,43,21,9,10,5,21,21,42,10,12,24,15-0(40-33),3,2
4263,695,72,19,14,14,25,0,0,0,0,20,38,6,19,14,23,5,28,33,19,16,4,1,19,8,38,14,4,13,7-0(11-14),3,2
4264,726,92,14,15,23,28,12,0,0,0,33,59,6,25,8,14,15,22,37,24,7,7,0,32,3,52,13,19,16,7-0(27-26),0,0
4264,695,97,22,11,28,19,17,0,0,0,29,43,5,15,24,40,8,31,39,28,13,2,2,20,15,52,4,10,9,9-0(38-49),0,0
4830,711,88,19,22,26,21,0,0,0,0,20,44,13,24,9,16,11,22,33,22,10,9,1,15,7,36,10,8,14,11-0(52-45),0,6
4830,718,83,20,23,21,19,0,0,0,0,32,53,2,9,13,19,8,26,34,27,14,8,3,22,7,60,14,2,12,10-0(69-76),0,6
4831,711,71,21,15,25,10,0,0,0,0,18,45,7,20,14,16,11,18,29,14,16,9,3,18,3,28,12,17,14,7-0(56-65),6,5
